Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-2.931980291,7.887575894,-1.892792551,-1.647357369,2.161797861,-0.575786801,-2.117686201,3.181617321,3.811943285,0.651153708,6.480380501,0.977107759,4.755322092,5.779889152,1.122754491,8.43883543,3.708146437,6.208863536,7.560421402,7.374687919,-2.852709711,-3.563745224,0.908181461,0.300917036,0.603631294,-0.497504788,-0.7936487,0.200426837,-2.913424398,1.038122802,1.880544724,-5.309932923,-5.426295992,-11.95062929,9.897707488,4.140773329,2.704713931,2.18184033,2.71024801,0.870059259,-0.342747883,1.051820135,3.480779732,-1.31785676,3.072173377,1.768750603,4.70652994,2.658032308,5.890378948,-5.651511534,5.098213544,0.502424404,4.324784115,2.888772509,1.400000009,1.812468078,2.510271345,1.667810955,-1.723096998,-3.30550547,-1.798239889,-1.681983969,-1.863884203,-4.169633958,
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.7,6.1,5.7,4.7,42.41041427,7.4,7.5,4.9,6.9,4.7,6.2,6.1,6.9,5.9,6.2,3.6,7.6,4.4,2.7,0.2,2.86674496,2.841088542,0.722965872,2.658047683,-0.253067485,1.534948825,4.051229599,-0.065263143,0.736424821,-3.496659762,-11.89204086,-3.064180346,-0.576108518,2.947154555,1.489525476,0.101234228,2.977879065,3.848108144,3.086058116,4.409375018,4.062026172,4.730065308,3.938777612,4.963125362,4.300283185,3.933931627,0.332354338,0.993437085,-6.740166085,1.067950682,1.916709166,-1.339484465,2.032169907,4.334353641,3.659816154,2.438641413,4.124183895,5.606138138,5.077184951,-4.3387254,7.222915808,4.152380578,-0.817107371,0.560117843,
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.188923129,3.239961535,4.711491929,8.287627451,6.161269994,5.519749004,4.078707728,6.367281732,7.736388051,7.720569749,6.009882067,6.55205306,7.046730378,5.668788546,4.644844974,6.311887515,4.703530304,4.067457037,4.745252082,4.878322198,2.122941886,2.874357357,1.523005992,4.94242698,4.410006804,3.890045552,4.882385542,4.087773244,2.938911247,2.002232369,1.250636391,1.644086017,3.690421943,3.580304304,4.052089955,5.445782508,5.387056787,2.664879719,3.695668632,5.915111838,3.64914486,4.513914699,5.892649169,7.729472259,7.252901328,8.330639988,8.95711905,5.939093189,2.787030696,7.769138929,6.348097907,5.461896716,5.214383314,4.780330016,4.317245208,4.442363982,5.162445444,4.860601855,3.990804016,-1.282042299,7.625766742,3.770014258,4.817605834,4.351764243,
IDA & IBRD total,IBT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.185555965,3.655482139,4.734770999,7.751652354,5.900561691,4.953062073,3.163556627,6.041474847,7.90844703,7.787732079,6.056387479,5.894918064,6.655794478,5.89165793,3.979876161,6.201277799,4.609324358,3.704631218,4.587419503,4.711063931,1.818966534,2.526229582,1.247590012,4.566578694,4.377148357,3.787156694,4.743392697,4.163687925,2.865138697,2.169008716,1.323580427,1.681660173,3.436938027,3.361863687,4.016577282,5.405769066,5.25847941,2.737167429,3.638514356,5.746815581,3.682513652,4.594320232,5.814178053,7.644558134,7.163406777,8.141451437,8.71182359,5.867673339,2.964811816,7.640876394,6.177622932,5.30303202,5.21895806,4.826331921,4.248557883,4.347740113,5.072693083,4.823058901,3.986063778,-1.321678563,7.352784472,3.826133078,4.68849829,4.348466255,
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.165996178,5.955150048,4.860305742,4.865454071,4.450846096,1.734209071,-2.280759399,3.998353322,9.011999225,8.213457321,6.34700826,1.801379955,4.106864221,7.385817065,-0.406920659,5.443244134,3.95725656,1.179956182,3.457820209,3.499893391,-0.431574771,-0.117690343,-0.887018421,1.582738319,4.106638967,2.947262679,3.606326693,4.785171904,2.263738045,3.824465923,2.063542477,2.059785716,0.900170991,1.11534357,3.642449124,4.981443113,3.888938775,3.518460573,3.025878545,3.931122684,4.047119402,5.469514811,4.967777995,6.720592953,6.180395368,6.042407499,5.931547543,5.035051816,5.022241083,6.188108831,4.21798663,3.439532496,5.27366947,5.375596105,3.433061989,3.214707,3.985209048,4.363019993,3.927701536,-1.809980165,3.971679187,4.545638357,3.045477598,4.305774322,
IDA blend,IDB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.817476105,4.191667858,8.276977586,5.904399228,5.261832353,0.647417466,-6.797827431,3.139203293,15.13084376,17.21089435,10.45559705,4.040688889,5.657961189,8.189623577,-1.284594015,6.824296711,5.42358138,0.456101044,5.562599282,4.105034143,-3.447036796,-0.958574939,-2.961655988,1.347504379,5.984622686,2.964739662,3.519049958,6.099341548,3.146760762,5.974311699,1.926274371,2.891427452,-0.215023739,0.928531753,2.299561766,4.772361928,2.462998562,2.792885212,2.0296876,3.523763518,3.970864212,6.396160996,4.5261839,7.380960546,5.967452062,5.72555656,5.421847603,4.176730971,5.881784162,5.943462681,4.19641282,4.500724091,5.672519135,5.74572821,3.835201908,2.268710585,2.778739303,3.863334438,3.022957774,-3.293960316,4.294117249,4.798198284,2.825620134,4.055819918,
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.740645823,1.841977702,-2.237029986,3.52969815,1.081589466,2.791346825,1.380402806,10.91517857,6.822298249,7.554634514,7.023997197,7.037643208,8.103975535,7.634672906,4.977300867,6.886564974,8.761325601,6.767069858,7.324309486,9.880077522,7.927156824,2.24644534,4.192967368,6.975527809,2.462143564,5.875045104,4.925927365,5.780498488,7.456586925,7.242131639,6.911982836,6.497506517,6.49640812,7.539971096,8.220007399,7.818187077,4.699878854,-13.12672549,0.791126082,4.920067747,3.643466447,4.499475391,4.780369122,5.030873945,5.692571304,5.500951785,6.345022227,6.0137036,4.628871183,6.223854181,6.169784208,6.030050653,5.557263689,5.006668426,4.8763223,5.033069183,5.069785901,5.17429154,5.01928768,-2.065511829,3.702885628,5.307197227,5.049023318,5.030344694,
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,7.482653495,1.991448087,3.939326697,3.714256306,2.736031944,1.792000153,4.694396671,4.128433562,0.273671623,2.174520765,-0.657070714,2.323448085,6.431500806,0.652306579,3.848419916,2.215437876,2.07008941,0.910475654,2.73486998,3.372904985,0.872211354,1.464060573,1.837688957,2.097140978,2.928307697,3.699658973,3.259461171,1.210381298,1.210851951,2.2262447,1.076943371,2.23740605,1.33397708,5.20779688,5.218423306,5.49829935,4.313806699,4.101941041,4.362383628,4.126190226,4.510086626,5.433245684,6.030512775,6.405754009,6.376350695,6.46545634,5.925326568,4.172938036,6.433805777,4.239553285,2.379131879,4.866857934,4.995992211,3.017686182,4.199593815,5.218001659,4.861770808,4.822154476,-0.368060972,3.667580777,4.30600397,3.25506753,4.543064608,
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,0.41892309,19.1055383,9.896346756,11.82935655,6.845213103,4.186976897,1.604992843,0.80000249,2.599995708,4.000001204,4.299998206,7.700006207,8.599994333,13.50000596,13.69999702,5.300001526,5.399999031,6.199998195,5.999999688,5.200003104,5.899999336,7.699998713,7.50000023,4.900001001,2.100000272,3.399998424,1.999999382,7.303891085,4.141861588,5.155099837,-0.385866882,6.952302849,2.837758071,2.213397539,0.254877847,-8.836816975,3.837836323,-4.165393452,,,
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.722742533,2.931127735,5.994353262,7.452950123,-2.63577011,-0.05532877,7.825963031,3.387929176,6.539700299,5.157229737,1.642930375,-0.553301305,3.295521135,1.185336255,9.149912016,1.663103638,7.254764588,5.712532089,-5.238182704,6.735821529,6.006203626,3.47573324,7.288892903,3.820737856,5.254299223,4.776564168,3.965355635,9.627782916,5.947343332,5.533454561,1.056831435,5.48239602,4.750776218,6.65892407,7.574491838,7.549522249,4.04982085,6.184415822,8.845755559,3.840991157,4.823966266,3.803975321,7.860381476,7.922936612,7.923430621,8.060732572,7.660815067,3.086698059,7.861888833,8.497584702,5.241316199,5.456387552,6.386106401,7.410227605,7.996253786,8.256305502,6.795383419,6.453851345,3.871436941,-5.777724707,9.689592492,7.609364978,9.19075493,6.494765524,
Not classified,INX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.016169115,3.216444427,4.74463422,3.785961551,1.933450001,0.893092501,5.785704263,8.243928803,5.863855073,2.660529298,3.469888666,6.489807751,4.721428039,4.260230302,5.656646526,1.394806683,8.21130051,7.186727608,3.073036393,3.079329183,3.325217316,2.283468433,-0.244301214,4.354372678,3.085614659,-0.428330204,4.663090588,5.217413423,5.813919946,8.466527764,1.929640174,3.343274126,2.692608415,5.755827971,9.634421366,7.379624658,11.02176508,8.766122657,10.52988564,9.403524764,5.305821335,5.899365061,3.013838694,6.788139906,5.739782026,4.987853645,5.310118309,-4.48407081,-5.095782779,1.682971755,1.608866489,-0.405029417,2.192937575,9.385793351,24.62398564,1.222716611,10.10885761,7.688659374,4.972880038,7.153695057,16.25818812,7.511138884,-2.536374093,2.599467216,
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.39091835,7.90926793,7.042075229,8.475228249,17.03571152,11.50240728,11.2528031,14.40418268,15.51665891,10.92760163,13.70158299,14.49901585,7.441681612,5.801050848,-0.326216241,18.26043563,-2.773577692,-12.84085667,-12.02076025,-21.59964935,-5.696787233,23.17124554,11.08671685,-7.139850499,1.867649933,-9.784905578,-0.172107688,-6.08199662,6.132115677,13.59492644,12.71614844,3.29798192,-1.471011482,-1.698286119,2.401044552,6.350526019,1.350399274,2.08001178,2.002696233,5.845527476,2.392172712,8.07882928,8.639298397,4.336665979,3.189804087,4.999795262,8.155773524,0.250856553,1.007385458,5.797938302,2.645717918,-3.747171399,-1.521979205,4.984775067,-1.424884939,8.815086643,3.026854687,-3.747960157,-2.361435388,4.441808654,4.13089685,4.352810875,5.332351172,3.663120568,
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.325768066,4.603345753,2.44770235,14.82651427,10.76388017,4.962876611,-8.856815476,19.51210026,3.244186461,4.544357064,5.374552533,3.735303787,4.418755565,16.11336735,12.49066468,17.17510373,1.899959395,17.05696466,20.86925543,24.75372685,-0.728727509,3.433978031,-13.0733124,-1.485241697,1.453896263,4.647590574,9.305281391,-0.019036937,-3.118535215,57.81782835,-64.04710697,32.5922112,30.28982949,3.854532449,2.120021498,11.02078564,21.23793613,35.00096762,17.58017037,16.79613444,1.766608766,-8.203704812,-36.65678044,53.38554729,1.675228636,5.638299152,1.888539362,8.228107104,3.379299094,6.402564845,7.5464712,13.93643017,7.628285923,2.263688176,2.606766429,13.78737302,-1.819750351,2.633850991,5.513790575,-12.03679309,1.50218071,7.95904805,0.517705525,-1.545251983,
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-0.074183976,8.314773571,10.28101439,9.881914232,7.29638009,8.750658935,-1.260300533,-5.498281787,2.38961039,7.458143075,13.06083758,6.177334547,6.806009699,5.7062921,0.646155052,5.959367567,8.822277264,6.016714532,4.860582427,5.747920729,4.265007046,2.154566244,-2.151161724,4.129118246,3.292841433,6.27054192,8.545939734,-0.089725978,0.258439804,1.16937036,-0.223525499,-3.373894169,1.3134495,3.608857929,0.116583656,4.497653435,4.140870451,7.010483226,3.897987623,4.905182137,3.840939351,0.542286728,2.281369717,7.622605201,7.029340608,5.671612485,8.741329415,1.699610761,-8.321464143,-2.221818476,1.379996691,1.169311749,3.59695701,1.913816091,3.768590238,6.218087642,3.485067039,4.660770326,1.138212305,-6.645878163,5.180571974,8.820693956,5.186157601,-0.970676469,
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,11.20389062,10.15611722,10.69572315,7.937186423,8.997947502,-0.079647024,2.995026463,16.24195188,13.56570216,7.30733553,10.95107105,12.14655435,5.587463926,6.476161415,3.242819192,0.322503455,1.035299236,5.555086958,6.207815802,1.670441759,5.339926695,2.08250026,3.359101265,0.933213871,4.036940358,4.19014445,7.139711341,2.910016321,0.574746826,7.315199194,7.72611511,7.75926622,4.116756357,7.427845283,6.602924663,5.839438476,3.612346107,4.111963962,3.297279807,8.582089424,0.277927327,-0.134072635,1.449057694,4.647897444,4.38778887,5.601626982,6.323349505,3.222096,1.237731597,5.534340339,5.518796214,2.447168367,4.085709186,3.775828432,2.237603175,4.459782719,4.346931167,4.003898622,3.710496328,-2.021615482,9.388374034,6.263263438,1.826520495,0.871968424,
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.207245914,6.203650458,5.609727978,2.797702279,3.26802372,5.984794225,7.178612466,6.544554655,6.098059996,5.310502429,1.818107946,3.690485784,7.125862331,5.500141097,-2.090162892,7.125385101,2.560500826,3.240139781,5.959159527,3.430016346,0.844227628,0.413585694,1.169203427,3.22585239,2.798085755,2.859971869,3.191960621,4.194377251,3.388383505,1.985774918,1.538447592,0.834275417,-0.852805732,2.151023671,2.886836719,1.345584772,1.925721226,1.804373282,1.677991579,3.882098851,2.006433298,0.269929664,0.066553809,1.474021706,0.762410677,1.799479922,1.462292053,-1.023138512,-5.305154012,1.529105732,0.695463154,-3.125238773,-1.818025107,-0.001387617,0.885667635,1.236221085,1.603699953,0.826646712,0.429162534,-8.868221222,8.931062108,4.821176699,0.97569484,0.692676948,
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,1.808638519,5.744132216,5.574673871,12.06440904,2.458073452,18.00855529,-5.485509091,-4.22926131,-0.256092257,-6.694245095,-2.597548698,-0.053700315,-1.060041317,-5.714159246,2.639447994,2.069231624,1.909078402,-1.5423458,-2.943635575,1.882588185,7.850354827,3.974302015,7.173304346,4.200535115,4.838238755,1.9555425,9.417102566,1.383389807,2.349957038,-0.113731206,-1.140459874,-2.334553539,1.047673867,0.87870355,1.344929566,1.997290942,3.66631759,1.323725105,0.893797935,2.899125345,1.431954038,-0.811736702,-4.345301858,-1.457147209,1.73037627,-0.613636042,0.517686011,0.68982236,0.921487124,2.760437614,2.293033713,2.515844586,1.809431473,-8.304419236,5.704679783,6.439303237,2.746344339,-0.535039064,
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,8.298408854,14.67956602,20.80290926,11.18484646,17.17871744,7.025943387,-2.219738554,4.291687765,-2.706947164,5.504634242,2.323274377,1.462169817,-10.72921928,-0.275903908,1.608531073,14.34977606,4.48698978,4.9714767,6.200874444,2.087020782,3.308475383,3.01217269,3.389530794,4.245711921,5.269957575,5.783807927,4.161667555,8.567214242,8.146594811,8.092975278,8.176169952,7.220386373,5.023710073,2.314834221,2.737179886,2.429358001,2.609947375,3.384078099,2.496528793,1.994180849,2.473598154,1.919070913,1.751240779,-1.102751883,3.65564359,2.647435149,2.884083393,2.488894096,
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,12.04353641,8.908972996,8.473642383,11.6767082,5.819707873,10.63856156,11.08214232,12.88246814,12.47789451,0.399050645,4.698992042,8.413547256,8.032599975,-1.225239828,3.091575916,3.974984091,4.39033795,5.271941503,5.484041832,2.817591208,4.260624494,3.279742743,3.630198573,4.410880154,5.159807905,3.294047613,4.648861397,6.661636522,4.925785413,4.840929057,3.523357236,0.900586066,-0.459219716,1.083383174,2.630999616,3.133870993,0.981228732,-1.270330495,-0.333929958,2.764647551,0.386103426,0.041962499,1.535125499,2.186115694,1.803900872,1.372350128,1.483969412,-1.224289001,-5.693236359,4.097917919,0.023809524,1.374750999,2.005100177,0.296205514,1.560626697,0.753826746,1.675331752,0.643391024,-0.402169201,-4.168764571,2.696574042,0.941998775,1.475034811,0.104309022,
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11,-5.299999999,-9.200000002,-12.6,-8.200000001,0.500000002,1.699999999,-1.899999999,2.699999998,9.800000002,13.5,9.8,9.3,9.600000001,9.699999999,10.7,8.9,3.3,1.199999999,7.300000003,7.400000001,4.799999995,5.999999997,4.200000006,1.200000001,1.099999999,4.100000003,4.099999993,4.500000001,-2.499999996,4.299999997,3.2,5.1,5,
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-7.774634904,9.457358741,8.778340216,4.964467288,2.009094171,14.7285664,3.361232033,7.982689969,7.959224459,-4.655446916,22.17389193,17.08242935,5.89658021,4.065617349,0.882203175,2.153964503,9.453797844,6.912493546,7.615226046,5.591976206,3.773544194,1.506478258,1.309050241,1.755216977,4.300561819,7.177555391,5.937107444,6.203183823,4.690348768,4.192050972,1.438346792,-0.799493959,0.353197256,2.632784518,4.406216525,4.146839269,0.474901921,3.290213722,2.305388595,0.599695391,3.779906498,0.54685953,2.932475546,5.104299776,5.90666608,6.4724943,6.85072977,0.232282745,3.306939816,8.058473603,5.12110612,4.568679614,3.797848393,5.020111002,4.967721128,4.213517068,3.837958174,5.647946407,5.114158858,-0.272766327,7.590489473,4.859981043,5.719992412,4.724739947,
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.299968372,13.20003006,2.789750939,5.702796633,-7.943925238,-13.8378378,-15.45932822,-20.08515884,-5.423821922,7.084502395,9.915253896,2.121835285,3.6557894,5.443336633,5.321621412,-0.017324613,7.030293197,7.026812425,-0.175515404,3.102898742,8.542874775,8.401616049,2.886294575,-0.471566597,5.956274297,-0.0881502,10.91546945,4.024038631,3.875825445,4.335855922,4.739937224,3.757910136,4.600625657,-7.148977577,5.507007627,8.9675052,9.013292834,9.040135561,
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,0,-14.67640731,0,-12.82856377,-5.668406164,0.041092117,0,4.433406311,4.932079261,4.67018404,3.800818008,21.53151927,11.97690888,3.479383185,1.162311848,7.591297939,7.017538378,4.098370805,-34.80863877,9.903468901,5.897505607,4.006621079,4.681632104,12.70538114,9.993580323,7.389710651,6.265072805,10.28368131,9.457694811,13.30333384,10.94336007,10.3984581,7.476366066,4.074778506,5.076918432,7.286658139,7.650256579,7.857499755,8.000320746,7.207034725,7.905501161,8.075039155,8.776223762,7.936950136,-3.555721934,3.089842841,5.129901108,5.007330438,5.975109396,
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,-2.290060023,12.07922707,20.90988289,45.30275332,5.344419769,-26.76823236,-4.612629629,1.059593521,-11.58499416,-1.07936572,6.122194271,-1.090151939,-9.777941754,13.91848747,-13.24012265,-2.465723625,1.292733942,22.0454151,-7.292441607,-6.385334336,-5.648683974,23.9592332,-0.103994679,2.045256562,2.752208297,-0.052046772,1.177133095,4.442273992,-3.914231905,6.742665313,-3.144129178,1.447154942,-1.575466892,-0.608967597,1.292430295,5.776934498,3.055079816,-2.984731216,0.536801195,1.225951989,3.263727195,5.803659746,7.730921887,1.26366268,11.26533124,7.088029601,3.749130019,3.4794388,3.264259304,-1.468055381,8.479737871,4.566325931,2.652010875,5.266897479,
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,3.909904182,7.597675028,8.440121037,1.546903384,0.547738045,1.18672047,8.865807457,8.550068267,10.85699385,6.550345228,9.225374976,5.479794077,4.877251516,-1.864689129,4.268973825,6.801949416,5.301719051,5.383142657,5.842838026,6.823966776,-0.486745779,3.219886422,10.04280842,5.25344983,1.367715073,-3.93339486,3.996346661,9.732820703,3.1503812,0.600602327,11.31703583,-3.404740154,-0.054194207,1.616607304,-0.737636737,5.727280872,7.576966023,0.694135528,3.932703193,0.220941147,2.003525498,2.938246581,-15.30188917,0.367606879,10.48049415,3.021275261,0.312226856,
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.920387348,3.921757738,9.009808528,9.426713634,7.313639679,12.00799309,9.151425416,13.22288626,14.59068151,10.1670416,10.6514008,7.336823432,14.97469105,9.648908768,7.931511914,13.26319488,12.37729413,11.06945552,8.73691534,-1.52426391,7.403821337,8.468269586,13.46680575,10.6366055,7.938795478,11.50298505,12.89220899,12.13319511,7.165017379,10.02489962,10.87497393,6.351591996,6.994717917,9.371835776,9.735893751,7.990429825,6.282192654,-4.938929746,11.61726296,9.201858388,4.725935603,7.743998953,3.074726618,5.18363686,4.358236673,5.245005506,5.841963392,3.004404517,0.819861756,6.981661389,3.68803206,2.547665506,3.291395954,3.214680197,2.920292673,3.17152749,3.433191764,3.176115682,2.313802106,-0.700242318,4.612967955,2.727564567,1.583014674,2.003611018,
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,7.043680955,3.90077637,-6.570074725,-12.99131961,-12.2744087,6.606184511,-3.847536861,7.354774373,13.89921041,-19.41074524,-18.92473118,-11.74910282,7.938472419,5.241605241,-4.264591438,8.567712565,8.146151544,-10.05261701,25.89285715,-26.22889252,-41.00779067,82.80932903,33.99046756,8.436165645,4.858291252,0.605127159,2.473325258,3.662054728,-1.789009125,4.694581871,0.213332576,3.014283152,17.32602042,10.24029806,10.60904498,7.514773,5.991575511,2.479756943,-7.076056431,-2.370548044,9.628634195,6.625874851,1.149465528,0.500914669,0.592770817,2.926075843,-4.712222705,2.74333045,2.263817066,-4.817315934,1.672130543,6.75866712,-1.66720598,-2.560111,
